hand_id,handedness,landmark_id,x_norm,y_norm,z_norm,x_px,y_px,domain,video_stem,frame_file,frame_id
0,Right,4,0.534034252166748,0.0876847505569458,-0.05645151808857918,1025,94,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,5,0.39537549018859863,0.14701926708221436,-0.010298209264874458,759,158,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,6,0.4546431303024292,0.07705538719892502,-0.014956580474972725,872,83,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,7,0.4990778863430023,0.06792350858449936,-0.024682525545358658,958,73,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,8,0.5303629636764526,0.07320842146873474,-0.030692260712385178,1018,79,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,9,0.4034556448459625,0.15346747636795044,0.015792720019817352,774,165,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,10,0.46195951104164124,0.10355281084775925,0.012218077667057514,886,111,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,11,0.5051047801971436,0.10415171086788177,-0.00028469949029386044,969,112,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,12,0.5392032861709595,0.11838555335998535,-0.008558639325201511,1035,127,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,13,0.41811078786849976,0.17256776988506317,0.03698102384805679,802,186,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,14,0.4730807840824127,0.13791707158088684,0.030952420085668564,908,148,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,15,0.5077795386314392,0.13659192621707916,0.016794707626104355,974,147,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,16,0.5366747975349426,0.14710909128189087,0.008881946094334126,1030,158,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,17,0.4338558614253998,0.19449958205223083,0.054332103580236435,833,210,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,18,0.4765589237213135,0.1683254837989807,0.047874994575977325,914,181,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,19,0.5048829913139343,0.16566544771194458,0.03912070393562317,969,178,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,20,0.5297220945358276,0.17266620695590973,0.03579295426607132,1017,186,artificial_jewellery,video_20260404_121005,frame_000390.jpg,000390
0,Right,0,0.400613397359848,0.47928139567375183,4.990496904611064e-07,769,517,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,1,0.4414116144180298,0.4184294044971466,-0.06169676035642624,847,451,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,2,0.4856174886226654,0.33055442571640015,-0.07336968183517456,932,356,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,3,0.536975622177124,0.27058321237564087,-0.07048961520195007,1030,292,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,4,0.5805746912956238,0.23166805505752563,-0.06260572373867035,1114,250,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,5,0.4224126935005188,0.1751660704612732,-0.030367787927389145,811,189,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,6,0.4997268319129944,0.13583682477474213,-0.0386076383292675,959,146,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,7,0.5502583384513855,0.14132042229175568,-0.04788000136613846,1056,152,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,8,0.5876284837722778,0.1578216701745987,-0.05309183523058891,1128,170,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,9,0.4316328763961792,0.1851402372121811,0.00434386869892478,828,199,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,10,0.5019221305847168,0.15729819238185883,-0.005579492077231407,963,169,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,11,0.5334649682044983,0.19726887345314026,-0.01546880416572094,1024,213,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,12,0.5512699484825134,0.24211977422237396,-0.018800871446728706,1058,261,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,13,0.4440746307373047,0.21511419117450714,0.033506959676742554,852,232,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,14,0.5056462287902832,0.19990414381027222,0.019684400409460068,970,215,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,15,0.5303349494934082,0.2363833785057068,0.006348541937768459,1018,255,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,16,0.5445088148117065,0.2752102017402649,0.00257802102714777,1045,297,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,17,0.45710188150405884,0.24978210031986237,0.058138150721788406,877,269,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,18,0.5030174851417542,0.24435950815677643,0.04318275302648544,965,263,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,19,0.523234486579895,0.27134186029434204,0.03101067990064621,1004,293,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
0,Right,20,0.535753071308136,0.30024147033691406,0.02778329886496067,1028,324,artificial_jewellery,video_20260404_121005,frame_000540.jpg,000540
